"","subjectcode","answer","question","context"
"8635","R_78wcx8dK05iOn4Z",0,"1000","erasemural"
"8636","R_11hDuEJljoBled2",0,"1000","erasemural"
"8637","R_438TLIDKXpcpAuu",0,"1000","erasemural"
"8638","R_6rTx9wmO4OC1kJH",0,"1000","erasemural"
"8639","R_3BbqCLvkwWWvibv",0,"1000","erasemural"
"8640","R_3MQFo9L5Bge6DuN",0,"1000","erasemural"
"8641","R_3Ys6CRwGOs14iYc",0,"1000","erasemural"
"8642","R_3mW8p46YTwW9WQr",0,"1000","erasemural"
"8643","R_1aIZzLrLuubM8v4",0,"1000","erasemural"
"8644","R_7irmKKp5NolN9Vo",0,"1000","erasemural"
"8645","R_3tbv9DVV6IT5PlG",0,"1000","erasemural"
"8646","R_3BVLEyZqOOMpybh",0,"1000","erasemural"
"8647","R_2WNEbmL9ZcKhgYW",0,"1000","erasemural"
"8648","R_3BeOFjXlPfAz7vh",0,"1000","erasemural"
"8649","R_6uWNdftBtqFaWyO",0,"1000","erasemural"
"8650","R_17B66EbYHOXZ64F",0,"1000","erasemural"
"8651","R_6zkUHHOpDX2HtN3",1,"1000","erasemural"
"8652","R_5vZFoAIu2EZeCtR",0,"1000","erasemural"
"8653","R_6QGoWDMxNFBCX33",0,"1000","erasemural"
"8654","R_7Lj9llqoOZcSpvD",0,"1000","erasemural"
"8655","R_6O9CG2C0O207at1",0,"1000","erasemural"
"8656","R_18HZhAGmEU6nMWe",0,"1000","erasemural"
"8657","R_7BQitgo2iZsMloZ",0,"1000","erasemural"
"8658","R_6IAh7ytNcysof85",0,"1000","erasemural"
"8659","R_13CldxSsgpiJvlK",0,"1000","erasemural"
"8660","R_3nY2JncGLT4qYSJ",0,"1000","erasemural"
"8661","R_5z64ZlToOFtmZW1",0,"1000","erasemural"
"8662","R_5ClrzgBMKoNrDc4",0,"1000","erasemural"
"8663","R_196sHHURARBekZD",0,"1000","erasemural"
"8664","R_7S1dwFLlHa82EtO",0,"1000","erasemural"
"8665","R_3a5UkZKT5uiKyu5",0,"1000","erasemural"
"8666","R_7CZW3EATp3bE7i8",0,"1000","erasemural"
"8667","R_1sjFxu8heG3fTlo",0,"1000","erasemural"
"8668","R_6kJG08ibKlZ6jC1",0,"1000","erasemural"
"8669","R_7exbV4ivkXfnmO8",0,"1000","erasemural"
"8670","R_6nRlNv3mqDwK11f",1,"1000","erasemural"
"8671","R_7DU1KHRVjHMH0S7",0,"1000","erasemural"
"8672","R_5958J1gn3SIPONP",0,"1000","erasemural"
"8673","R_1gnpkyzxfJJQb3u",0,"1000","erasemural"
"8674","R_4GCdoKkmH0cHZUo",0,"1000","erasemural"
"8675","R_51uqXmr8GBbUs6N",1,"1000","erasemural"
"8676","R_3aOAQmG2MbYIK3f",0,"1000","erasemural"
"8677","R_7cCx8iUzuSpsZOT",0,"1000","erasemural"
"8678","R_7l6mC9Kk1U9zFS9",0,"1000","erasemural"
"8679","R_5akSws3mFqXQ3Wf",0,"1000","erasemural"
"8680","R_5ZRvuXPlwHsIIdH",1,"1000","erasemural"
"8681","R_3PFsFeV53dEUeje",0,"1000","erasemural"
"8682","R_3iZEhWQ1h3LWf7j",1,"1000","erasemural"
"8683","R_1tEknzpQ6Qyyqm0",0,"1000","erasemural"
"8684","R_1OqPMOXoB0uQJer",0,"1000","erasemural"
"8685","R_5RogzklD47As1uV",0,"1000","erasemural"
"8686","R_7XhzfFtNQuQCILQ",0,"1000","erasemural"
"8687","R_5cn7TUfppWSDV3X",1,"1000","erasemural"
"8688","R_72xVeCAlk3iH4CI",0,"1000","erasemural"
"8689","R_1d4i6BzFCKIQRPl",0,"1000","erasemural"
"8690","R_7zGTIvQdTHsU2Zd",0,"1000","erasemural"
"8691","R_7iUatMq3qoX0H5W",0,"1000","erasemural"
"8692","R_6vcBemRTO2aJc8f",0,"1000","erasemural"
"8693","R_5NDNrg7FDHyJbhj",0,"1000","erasemural"
"8694","R_3triPKyZzjMNf7X",1,"1000","erasemural"
"8695","R_7VgVkZqZDUyIUeZ",1,"1000","erasemural"
"8696","R_615SY5LRQlDRhJY",0,"1000","erasemural"
"8697","R_5NOrAsXun1PvJPU",0,"1000","erasemural"
"8698","R_3fjq7GzMVxzuoiA",0,"1000","erasemural"
"8699","R_7D2GfXQWMtybzgf",0,"1000","erasemural"
"8700","R_1GxAGZ8MmJgQaMD",0,"1000","erasemural"
"8701","R_5Ehkop1y3phcyaZ",0,"1000","erasemural"
"8702","R_1wLfKwE6V1XhMUY",0,"1000","erasemural"
"8703","R_5o7t3BrFIWbf7IB",0,"1000","erasemural"
"8704","R_3QQXGT9OyAscW8w",0,"1000","erasemural"
"8705","R_7zeUcQ8HQLjJiOx",0,"1000","erasemural"
"8706","R_7HAeQLccGrgcA3k",1,"1000","erasemural"
"8707","R_63n5a3jHESM5bfr",0,"1000","erasemural"
"8708","R_7UfkFMiZuxQ3vVU",0,"1000","erasemural"
"8709","R_7gk9oET1266fU65",0,"1000","erasemural"
"8710","R_5gNs0HS6pGU3C0u",0,"1000","erasemural"
"8711","R_1v6Nr0unXJ2yyme",0,"1000","erasemural"
"8712","R_5pmtzSZjKFyRLKg",1,"1000","erasemural"
"8713","R_5RdPmifJ3nvKler",0,"100","erasemural"
"8714","R_7f6JXsKpwsfLDhC",0,"100","erasemural"
"8715","R_5Hp16i3zHpEH1LT",0,"100","erasemural"
"8716","R_1fSzyLCkBUG0Vbj",0,"100","erasemural"
"8717","R_60BjwxQ1isortRE",0,"100","erasemural"
"8718","R_6Lq9zFAs4jCL2ZH",1,"100","erasemural"
"8719","R_3EZLtbk8yjxMIrI",0,"100","erasemural"
"8720","R_3DuqpDxBnamDUPM",0,"100","erasemural"
"8721","R_3R9rjKDUwSXJeVl",0,"100","erasemural"
"8722","R_7h0f5zgwUSqYLWR",0,"100","erasemural"
"8723","R_7LRNUkmMcu35ueA",0,"100","erasemural"
"8724","R_6f2tggfYpKxISj1",0,"100","erasemural"
"8725","R_6JJCjw2UI2ffkiG",0,"100","erasemural"
"8726","R_6VF9jgGvIoETOMZ",0,"100","erasemural"
"8727","R_1e3Q9N5RzKSduiJ",0,"100","erasemural"
"8728","R_6oLvGItkZNgPC1Q",0,"100","erasemural"
"8729","R_7fUxnJsTaghuorc",0,"100","erasemural"
"8730","R_1LljRnrAevQTSDf",0,"100","erasemural"
"8731","R_3fgdwcUC2PsS80h",0,"100","erasemural"
"8732","R_5WuJIZRpW05YO3Z",0,"100","erasemural"
"8733","R_1XNx2bVwBjQwqZP",1,"100","erasemural"
"8734","R_7c2y9gxg4ZuTZKb",1,"100","erasemural"
"8735","R_1WRJEjyq7ugmqw9",0,"100","erasemural"
"8736","R_30P2LnfKRE1d7ch",0,"100","erasemural"
"8737","R_5Bd1wDSJWunVopH",0,"100","erasemural"
"8738","R_3DNxs5oNYHxrNpC",0,"100","erasemural"
"8739","R_5p139da0MVHsD4Z",0,"100","erasemural"
"8740","R_6CvmFHCgjbhnbx3",0,"100","erasemural"
"8741","R_1qX9JlCuKxgH1YU",0,"100","erasemural"
"8742","R_33wguO6j087IYFk",0,"100","erasemural"
"8743","R_6Sv1k7n3EY3xJI6",0,"100","erasemural"
"8744","R_19G9XvISWVTf6Br",0,"100","erasemural"
"8745","R_16kBWQuaV8wUe5o",1,"100","erasemural"
"8746","R_77lrzs37B64KdvJ",0,"100","erasemural"
"8747","R_6C6CVPGFlZxr8oV",1,"100","erasemural"
"8748","R_6QsbxSPrpRZfaDK",0,"100","erasemural"
"8749","R_1CNP2mYKELE2LTt",0,"100","erasemural"
"8750","R_1fOftTTHEeQUL8O",0,"100","erasemural"
"8751","R_1Zl9LS1ROyWRavv",0,"100","erasemural"
"8752","R_6YD3MHlVzj047zQ",0,"100","erasemural"
"8753","R_3ls3MpEVuhqu9xG",0,"100","erasemural"
"8754","R_1aKxLE1wW8MnC20",1,"100","erasemural"
"8755","R_6Bsxa7jB6O0lhat",1,"100","erasemural"
"8756","R_1JKgd4GeDyJdSFu",0,"100","erasemural"
"8757","R_1xOfFazMVvcgSBj",0,"100","erasemural"
"8758","R_6P5Ki0XsAjKB9uJ",0,"100","erasemural"
"8759","R_51iutn4fVKapuT1",0,"100","erasemural"
"8760","R_7AR1obNopJvb0hQ",0,"100","erasemural"
"8761","R_3eB2zz9yssjPGjD",0,"100","erasemural"
"8762","R_1foTUBk2vJjBXQf",0,"100","erasemural"
"8763","R_7uy2P25ZxtLC1Zh",0,"100","erasemural"
"8764","R_1se21ZwwxGB9DEJ",0,"100","erasemural"
"8765","R_5oI6lLJFJivlh1D",0,"100","erasemural"
"8766","R_5KATNLt2B8ralzj",0,"100","erasemural"
"8767","R_11ZpJ1NEJNuhfm6",0,"100","erasemural"
"8768","R_3tLoOkHbqM50mk1",0,"100","erasemural"
"8769","R_61AtFrKpGZ5HUWZ",0,"100","erasemural"
"8770","R_1e3JeQS3yEOsESy",0,"100","erasemural"
"8771","R_5xT07bC61oO1Dvb",0,"100","erasemural"
"8772","R_1Krn02XtwjN72TL",0,"100","erasemural"
"8773","R_5P0EeFcYeIuDmmt",1,"100","erasemural"
"8774","R_1PdlQxelfdGYAK2",0,"100","erasemural"
"8775","R_16eDxW811m3VbZM",0,"100","erasemural"
"8776","R_1yYqe4cBxZ47cpr",0,"100","erasemural"
"8777","R_5ouuc6n8uCwGB4y",0,"100","erasemural"
"8778","R_66mcL88y4HbYCLE",0,"100","erasemural"
"8779","R_4J92WK4lDBc1KWQ",1,"100","erasemural"
"8780","R_18AvcGTy8g5GuQn",0,"100","erasemural"
"8781","R_5mwQE9gVNFJYGaE",0,"100","erasemural"
"8782","R_67BeaTAKgLNLj5L",0,"100","erasemural"
"8783","R_3sgn0qAw5TKtAtw",0,"100","erasemural"
"8784","R_1Kg3xw7BfZ2WYM1",0,"100","erasemural"
"8785","R_6Ei1CxojnW2e6sj",0,"100","erasemural"
"8786","R_7HoRbkwWzuZIrUl",0,"100","erasemural"
"8787","R_54cvjyhwfYdVIDn",1,"100","erasemural"
"8788","R_3a9Vvch7ap1HvOo",0,"100","erasemural"
"8789","R_1DXSSWbWjk9IRgb",0,"100","erasemural"
"8790","R_76i1GiDWYW1bZIa",1,"100","erasemural"
"8791","R_7Eb3l7vk7RIVyA9",0,"100","erasemural"
"8792","R_7j11WHupxjlyRoZ",0,"100","erasemural"
"8793","R_6qVEs35IZjrWchF",0,"100","erasemural"
"8794","R_53uFXweaOctOQH7",0,"100","erasemural"
"8795","R_3e5mi67V25V9jyV",0,"100","erasemural"
"8796","R_67BtlgeG4xPnfxp",0,"100","erasemural"
"8797","R_5CXXRX2VrDeebiF",0,"100","erasemural"
"8798","R_6DomcBTN3Z4bC1z",0,"100","erasemural"
"8799","R_7vexT78rtwVINGS",0,"100","erasemural"
"8800","R_10S9gmEgPz5XJRn",0,"100","erasemural"
"8801","R_1A2xTeY9CfXnqgx",0,"100","erasemural"
"8802","R_1B2SIUEPCHsiDBn",1,"100","erasemural"
"8803","R_5NwVDnrxIGNbfgr",0,"100","erasemural"
"8804","R_3Pc8KMN4jxqiPFw",0,"100","erasemural"
"8805","R_7MyEIxe92Tj0ekx",0,"100","erasemural"
"8806","R_4xxtVZBdbvBvs9z",1,"100","erasemural"
"8807","R_6M6wcKLgqNHdQso",0,"100","erasemural"
"8808","R_6AesSerAQPGYyaJ",0,"100","erasemural"
"8809","R_6G6Yv8m12dlADKN",0,"100","erasemural"
"8810","R_7MhEveujIfnhkak",0,"100","erasemural"
"8811","R_5GnokOz4d3Gz2Br",1,"100","erasemural"
"8812","R_15SWBei8bCcYpbf",0,"100","erasemural"
"8813","R_7QgBdUWj72saymS",0,"100","erasemural"
"8814","R_5GcRDCTDgxetCHU",0,"100","erasemural"
"8815","R_1eKWusLawIOfZTj",0,"100","erasemural"
"8816","R_674luqY6eSalQr4",0,"100","erasemural"
"8817","R_6MPTeiF2Pl1t0SB",0,"100","erasemural"
"8818","R_3gbb7u0jpFabcid",0,"100","erasemural"
"8819","R_1R0bIiGWnp2QGjv",0,"100","erasemural"
"8820","R_3Di3d9K1bfbGd2h",0,"100","erasemural"
"8821","R_1YzjqQQP2kYjvN4",0,"100","erasemural"
"8822","R_1t2Le8dbGuUDPmj",0,"100","erasemural"
"8823","R_1sEy4VhyuZUp7jP",0,"100","erasemural"
"8824","R_34IbmnyWlZM00iX",0,"100","erasemural"
"8825","R_6JLPVUCK0BykdgX",0,"100","erasemural"
"8826","R_5HBvGRsP00qawuv",0,"100","erasemural"
"8827","R_1ir0MofN0BfOmf6",0,"100","erasemural"
"8828","R_6O2DJI8lqJLFeti",0,"100","erasemural"
"8829","R_5p4gFpgTO8oKkyv",0,"100","erasemural"
"8830","R_7fyGkjDWRWG6uiZ",0,"100","erasemural"
"8831","R_3o75jLaW8FENSwq",0,"100","erasemural"
"8832","R_5DAWa9TDDQWvH9m",0,"100","erasemural"
"8833","R_78wcx8dK05iOn4Z",0,"100","erasemural"
"8834","R_11hDuEJljoBled2",0,"100","erasemural"
"8835","R_438TLIDKXpcpAuu",0,"100","erasemural"
"8836","R_6rTx9wmO4OC1kJH",0,"100","erasemural"
"8837","R_3BbqCLvkwWWvibv",0,"100","erasemural"
"8838","R_3MQFo9L5Bge6DuN",0,"100","erasemural"
"8839","R_3Ys6CRwGOs14iYc",0,"100","erasemural"
"8840","R_3mW8p46YTwW9WQr",0,"100","erasemural"
"8841","R_1aIZzLrLuubM8v4",0,"100","erasemural"
"8842","R_7irmKKp5NolN9Vo",0,"100","erasemural"
"8843","R_3tbv9DVV6IT5PlG",0,"100","erasemural"
"8844","R_3BVLEyZqOOMpybh",0,"100","erasemural"
"8845","R_2WNEbmL9ZcKhgYW",0,"100","erasemural"
"8846","R_3BeOFjXlPfAz7vh",0,"100","erasemural"
"8847","R_6uWNdftBtqFaWyO",0,"100","erasemural"
"8848","R_17B66EbYHOXZ64F",0,"100","erasemural"
"8849","R_6zkUHHOpDX2HtN3",0,"100","erasemural"
"8850","R_5vZFoAIu2EZeCtR",0,"100","erasemural"
"8851","R_6QGoWDMxNFBCX33",0,"100","erasemural"
"8852","R_7Lj9llqoOZcSpvD",0,"100","erasemural"
"8853","R_6O9CG2C0O207at1",0,"100","erasemural"
"8854","R_18HZhAGmEU6nMWe",0,"100","erasemural"
"8855","R_7BQitgo2iZsMloZ",0,"100","erasemural"
"8856","R_6IAh7ytNcysof85",0,"100","erasemural"
"8857","R_13CldxSsgpiJvlK",0,"100","erasemural"
"8858","R_3nY2JncGLT4qYSJ",0,"100","erasemural"
"8859","R_5z64ZlToOFtmZW1",0,"100","erasemural"
"8860","R_5ClrzgBMKoNrDc4",0,"100","erasemural"
"8861","R_196sHHURARBekZD",0,"100","erasemural"
"8862","R_7S1dwFLlHa82EtO",0,"100","erasemural"
"8863","R_3a5UkZKT5uiKyu5",0,"100","erasemural"
"8864","R_7CZW3EATp3bE7i8",0,"100","erasemural"
"8865","R_1sjFxu8heG3fTlo",0,"100","erasemural"
"8866","R_6kJG08ibKlZ6jC1",0,"100","erasemural"
"8867","R_7exbV4ivkXfnmO8",0,"100","erasemural"
"8868","R_6nRlNv3mqDwK11f",1,"100","erasemural"
"8869","R_7DU1KHRVjHMH0S7",0,"100","erasemural"
"8870","R_5958J1gn3SIPONP",0,"100","erasemural"
"8871","R_1gnpkyzxfJJQb3u",0,"100","erasemural"
"8872","R_4GCdoKkmH0cHZUo",0,"100","erasemural"
"8873","R_51uqXmr8GBbUs6N",1,"100","erasemural"
"8874","R_3aOAQmG2MbYIK3f",0,"100","erasemural"
"8875","R_7cCx8iUzuSpsZOT",0,"100","erasemural"
"8876","R_7l6mC9Kk1U9zFS9",0,"100","erasemural"
"8877","R_5akSws3mFqXQ3Wf",0,"100","erasemural"
"8878","R_5ZRvuXPlwHsIIdH",0,"100","erasemural"
"8879","R_3PFsFeV53dEUeje",0,"100","erasemural"
"8880","R_3iZEhWQ1h3LWf7j",0,"100","erasemural"
"8881","R_1tEknzpQ6Qyyqm0",0,"100","erasemural"
"8882","R_1OqPMOXoB0uQJer",0,"100","erasemural"
"8883","R_5RogzklD47As1uV",0,"100","erasemural"
"8884","R_7XhzfFtNQuQCILQ",0,"100","erasemural"
"8885","R_5cn7TUfppWSDV3X",1,"100","erasemural"
"8886","R_72xVeCAlk3iH4CI",0,"100","erasemural"
"8887","R_1d4i6BzFCKIQRPl",0,"100","erasemural"
"8888","R_7zGTIvQdTHsU2Zd",0,"100","erasemural"
"8889","R_7iUatMq3qoX0H5W",1,"100","erasemural"
"8890","R_6vcBemRTO2aJc8f",0,"100","erasemural"
"8891","R_5NDNrg7FDHyJbhj",0,"100","erasemural"
"8892","R_3triPKyZzjMNf7X",1,"100","erasemural"
"8893","R_7VgVkZqZDUyIUeZ",1,"100","erasemural"
"8894","R_615SY5LRQlDRhJY",0,"100","erasemural"
"8895","R_5NOrAsXun1PvJPU",0,"100","erasemural"
"8896","R_3fjq7GzMVxzuoiA",0,"100","erasemural"
"8897","R_7D2GfXQWMtybzgf",0,"100","erasemural"
"8898","R_1GxAGZ8MmJgQaMD",0,"100","erasemural"
"8899","R_5Ehkop1y3phcyaZ",0,"100","erasemural"
"8900","R_1wLfKwE6V1XhMUY",0,"100","erasemural"
"8901","R_5o7t3BrFIWbf7IB",0,"100","erasemural"
"8902","R_3QQXGT9OyAscW8w",0,"100","erasemural"
"8903","R_7zeUcQ8HQLjJiOx",0,"100","erasemural"
"8904","R_7HAeQLccGrgcA3k",1,"100","erasemural"
"8905","R_63n5a3jHESM5bfr",0,"100","erasemural"
"8906","R_7UfkFMiZuxQ3vVU",0,"100","erasemural"
"8907","R_7gk9oET1266fU65",0,"100","erasemural"
"8908","R_5gNs0HS6pGU3C0u",0,"100","erasemural"
"8909","R_1v6Nr0unXJ2yyme",0,"100","erasemural"
"8910","R_5pmtzSZjKFyRLKg",1,"100","erasemural"
"8911","R_5RdPmifJ3nvKler",0,"1000000","smearpoop"
"8912","R_7f6JXsKpwsfLDhC",0,"1000000","smearpoop"
"8913","R_5Hp16i3zHpEH1LT",1,"1000000","smearpoop"
"8914","R_1fSzyLCkBUG0Vbj",1,"1000000","smearpoop"
"8915","R_60BjwxQ1isortRE",0,"1000000","smearpoop"
"8916","R_6Lq9zFAs4jCL2ZH",0,"1000000","smearpoop"
"8917","R_3EZLtbk8yjxMIrI",0,"1000000","smearpoop"
"8918","R_3DuqpDxBnamDUPM",0,"1000000","smearpoop"
"8919","R_3R9rjKDUwSXJeVl",1,"1000000","smearpoop"
"8920","R_7h0f5zgwUSqYLWR",1,"1000000","smearpoop"
"8921","R_7LRNUkmMcu35ueA",1,"1000000","smearpoop"
"8922","R_6f2tggfYpKxISj1",0,"1000000","smearpoop"
"8923","R_6JJCjw2UI2ffkiG",1,"1000000","smearpoop"
"8924","R_6VF9jgGvIoETOMZ",0,"1000000","smearpoop"
"8925","R_1e3Q9N5RzKSduiJ",1,"1000000","smearpoop"
"8926","R_6oLvGItkZNgPC1Q",1,"1000000","smearpoop"
"8927","R_7fUxnJsTaghuorc",1,"1000000","smearpoop"
"8928","R_1LljRnrAevQTSDf",0,"1000000","smearpoop"
"8929","R_3fgdwcUC2PsS80h",0,"1000000","smearpoop"
"8930","R_5WuJIZRpW05YO3Z",0,"1000000","smearpoop"
"8931","R_1XNx2bVwBjQwqZP",1,"1000000","smearpoop"
"8932","R_7c2y9gxg4ZuTZKb",1,"1000000","smearpoop"
"8933","R_1WRJEjyq7ugmqw9",1,"1000000","smearpoop"
"8934","R_30P2LnfKRE1d7ch",0,"1000000","smearpoop"
"8935","R_5Bd1wDSJWunVopH",0,"1000000","smearpoop"
"8936","R_3DNxs5oNYHxrNpC",1,"1000000","smearpoop"
"8937","R_5p139da0MVHsD4Z",1,"1000000","smearpoop"
"8938","R_6CvmFHCgjbhnbx3",0,"1000000","smearpoop"
"8939","R_1qX9JlCuKxgH1YU",1,"1000000","smearpoop"
"8940","R_33wguO6j087IYFk",1,"1000000","smearpoop"
"8941","R_6Sv1k7n3EY3xJI6",0,"1000000","smearpoop"
"8942","R_19G9XvISWVTf6Br",0,"1000000","smearpoop"
"8943","R_16kBWQuaV8wUe5o",1,"1000000","smearpoop"
"8944","R_77lrzs37B64KdvJ",0,"1000000","smearpoop"
"8945","R_6C6CVPGFlZxr8oV",0,"1000000","smearpoop"
"8946","R_6QsbxSPrpRZfaDK",0,"1000000","smearpoop"
"8947","R_1CNP2mYKELE2LTt",0,"1000000","smearpoop"
"8948","R_1fOftTTHEeQUL8O",0,"1000000","smearpoop"
"8949","R_1Zl9LS1ROyWRavv",1,"1000000","smearpoop"
"8950","R_6YD3MHlVzj047zQ",1,"1000000","smearpoop"
"8951","R_3ls3MpEVuhqu9xG",1,"1000000","smearpoop"
"8952","R_1aKxLE1wW8MnC20",1,"1000000","smearpoop"
"8953","R_6Bsxa7jB6O0lhat",1,"1000000","smearpoop"
"8954","R_1JKgd4GeDyJdSFu",0,"1000000","smearpoop"
"8955","R_1xOfFazMVvcgSBj",0,"1000000","smearpoop"
"8956","R_6P5Ki0XsAjKB9uJ",0,"1000000","smearpoop"
"8957","R_51iutn4fVKapuT1",0,"1000000","smearpoop"
"8958","R_7AR1obNopJvb0hQ",0,"1000000","smearpoop"
"8959","R_3eB2zz9yssjPGjD",0,"1000000","smearpoop"
"8960","R_1foTUBk2vJjBXQf",1,"1000000","smearpoop"
"8961","R_7uy2P25ZxtLC1Zh",0,"1000000","smearpoop"
"8962","R_1se21ZwwxGB9DEJ",0,"1000000","smearpoop"
"8963","R_5oI6lLJFJivlh1D",0,"1000000","smearpoop"
"8964","R_5KATNLt2B8ralzj",0,"1000000","smearpoop"
"8965","R_11ZpJ1NEJNuhfm6",0,"1000000","smearpoop"
"8966","R_3tLoOkHbqM50mk1",1,"1000000","smearpoop"
"8967","R_61AtFrKpGZ5HUWZ",0,"1000000","smearpoop"
"8968","R_1e3JeQS3yEOsESy",1,"1000000","smearpoop"
"8969","R_5xT07bC61oO1Dvb",1,"1000000","smearpoop"
"8970","R_1Krn02XtwjN72TL",1,"1000000","smearpoop"
"8971","R_5P0EeFcYeIuDmmt",0,"1000000","smearpoop"
"8972","R_1PdlQxelfdGYAK2",0,"1000000","smearpoop"
"8973","R_16eDxW811m3VbZM",1,"1000000","smearpoop"
"8974","R_1yYqe4cBxZ47cpr",0,"1000000","smearpoop"
"8975","R_5ouuc6n8uCwGB4y",1,"1000000","smearpoop"
"8976","R_66mcL88y4HbYCLE",0,"1000000","smearpoop"
"8977","R_4J92WK4lDBc1KWQ",0,"1000000","smearpoop"
"8978","R_18AvcGTy8g5GuQn",1,"1000000","smearpoop"
"8979","R_5mwQE9gVNFJYGaE",1,"1000000","smearpoop"
"8980","R_67BeaTAKgLNLj5L",0,"1000000","smearpoop"
"8981","R_3sgn0qAw5TKtAtw",0,"1000000","smearpoop"
"8982","R_1Kg3xw7BfZ2WYM1",0,"1000000","smearpoop"
"8983","R_6Ei1CxojnW2e6sj",0,"1000000","smearpoop"
"8984","R_7HoRbkwWzuZIrUl",1,"1000000","smearpoop"
"8985","R_54cvjyhwfYdVIDn",1,"1000000","smearpoop"
"8986","R_3a9Vvch7ap1HvOo",1,"1000000","smearpoop"
"8987","R_1DXSSWbWjk9IRgb",0,"1000000","smearpoop"
"8988","R_76i1GiDWYW1bZIa",1,"1000000","smearpoop"
"8989","R_7Eb3l7vk7RIVyA9",1,"1000000","smearpoop"
"8990","R_7j11WHupxjlyRoZ",0,"1000000","smearpoop"
"8991","R_6qVEs35IZjrWchF",0,"1000000","smearpoop"
"8992","R_53uFXweaOctOQH7",1,"1000000","smearpoop"
"8993","R_3e5mi67V25V9jyV",0,"1000000","smearpoop"
"8994","R_67BtlgeG4xPnfxp",0,"1000000","smearpoop"
"8995","R_5CXXRX2VrDeebiF",0,"1000000","smearpoop"
"8996","R_6DomcBTN3Z4bC1z",1,"1000000","smearpoop"
"8997","R_7vexT78rtwVINGS",0,"1000000","smearpoop"
"8998","R_10S9gmEgPz5XJRn",0,"1000000","smearpoop"
"8999","R_1A2xTeY9CfXnqgx",0,"1000000","smearpoop"
"9000","R_1B2SIUEPCHsiDBn",0,"1000000","smearpoop"
"9001","R_5NwVDnrxIGNbfgr",1,"1000000","smearpoop"
"9002","R_3Pc8KMN4jxqiPFw",1,"1000000","smearpoop"
"9003","R_7MyEIxe92Tj0ekx",0,"1000000","smearpoop"
"9004","R_4xxtVZBdbvBvs9z",0,"1000000","smearpoop"
"9005","R_6M6wcKLgqNHdQso",0,"1000000","smearpoop"
"9006","R_6AesSerAQPGYyaJ",0,"1000000","smearpoop"
"9007","R_6G6Yv8m12dlADKN",1,"1000000","smearpoop"
"9008","R_7MhEveujIfnhkak",0,"1000000","smearpoop"
"9009","R_5GnokOz4d3Gz2Br",1,"1000000","smearpoop"
"9010","R_15SWBei8bCcYpbf",0,"1000000","smearpoop"
"9011","R_7QgBdUWj72saymS",1,"1000000","smearpoop"
"9012","R_5GcRDCTDgxetCHU",0,"1000000","smearpoop"
"9013","R_1eKWusLawIOfZTj",1,"1000000","smearpoop"
"9014","R_674luqY6eSalQr4",0,"1000000","smearpoop"
"9015","R_6MPTeiF2Pl1t0SB",0,"1000000","smearpoop"
"9016","R_3gbb7u0jpFabcid",1,"1000000","smearpoop"
"9017","R_1R0bIiGWnp2QGjv",1,"1000000","smearpoop"
"9018","R_3Di3d9K1bfbGd2h",1,"1000000","smearpoop"
"9019","R_1YzjqQQP2kYjvN4",1,"1000000","smearpoop"
"9020","R_1t2Le8dbGuUDPmj",0,"1000000","smearpoop"
"9021","R_1sEy4VhyuZUp7jP",1,"1000000","smearpoop"
"9022","R_34IbmnyWlZM00iX",0,"1000000","smearpoop"
"9023","R_6JLPVUCK0BykdgX",0,"1000000","smearpoop"
"9024","R_5HBvGRsP00qawuv",1,"1000000","smearpoop"
"9025","R_1ir0MofN0BfOmf6",0,"1000000","smearpoop"
"9026","R_6O2DJI8lqJLFeti",0,"1000000","smearpoop"
"9027","R_5p4gFpgTO8oKkyv",0,"1000000","smearpoop"
"9028","R_7fyGkjDWRWG6uiZ",1,"1000000","smearpoop"
"9029","R_3o75jLaW8FENSwq",1,"1000000","smearpoop"
"9030","R_5DAWa9TDDQWvH9m",1,"1000000","smearpoop"
"9031","R_78wcx8dK05iOn4Z",1,"1000000","smearpoop"
"9032","R_11hDuEJljoBled2",0,"1000000","smearpoop"
"9033","R_438TLIDKXpcpAuu",0,"1000000","smearpoop"
"9034","R_6rTx9wmO4OC1kJH",1,"1000000","smearpoop"
"9035","R_3BbqCLvkwWWvibv",0,"1000000","smearpoop"
"9036","R_3MQFo9L5Bge6DuN",1,"1000000","smearpoop"
"9037","R_3Ys6CRwGOs14iYc",0,"1000000","smearpoop"
"9038","R_3mW8p46YTwW9WQr",0,"1000000","smearpoop"
"9039","R_1aIZzLrLuubM8v4",1,"1000000","smearpoop"
"9040","R_7irmKKp5NolN9Vo",1,"1000000","smearpoop"
"9041","R_3tbv9DVV6IT5PlG",1,"1000000","smearpoop"
"9042","R_3BVLEyZqOOMpybh",0,"1000000","smearpoop"
"9043","R_2WNEbmL9ZcKhgYW",1,"1000000","smearpoop"
"9044","R_3BeOFjXlPfAz7vh",0,"1000000","smearpoop"
"9045","R_6uWNdftBtqFaWyO",1,"1000000","smearpoop"
"9046","R_17B66EbYHOXZ64F",1,"1000000","smearpoop"
"9047","R_6zkUHHOpDX2HtN3",0,"1000000","smearpoop"
"9048","R_5vZFoAIu2EZeCtR",0,"1000000","smearpoop"
"9049","R_6QGoWDMxNFBCX33",1,"1000000","smearpoop"
"9050","R_7Lj9llqoOZcSpvD",0,"1000000","smearpoop"
"9051","R_6O9CG2C0O207at1",0,"1000000","smearpoop"
